window_id,cyber_mean_prob,cyber_mean_uncertainty,cyber_count,cyber_label_any,video_mean_prob,video_mean_uncertainty,video_count,video_label_any,modality_count,w_cyber,w_video,raw_fusion_score,fusion_uncertainty,adjusted_fusion_score,fused_label_or,fused_pred,window_state
11326,0.0,0.0,0.0,0.0,0.8669325510262003,0.2661348979475995,1,1,1,0.5215582510675506,0.4784417489324494,0.4147767259194452,0.12733004602600842,0.3765777121116427,1,0,single_modality_only
11327,0.0,0.0,0.0,0.0,0.5412438190009159,0.9175123619981682,1,1,1,0.9065282793211653,0.09347172067883466,0.05059099106879936,0.08576145922007061,0.024862553302778173,1,0,single_modality_only
11328,0.0,0.0,0.0,0.0,0.1879699121484219,0.3759398242968438,1,0,1,0.5617740132399848,0.4382259867600151,0.08237330023243554,0.16474660046487108,0.032949320092974216,0,0,single_modality_only
11329,0.0,0.0,0.0,0.0,0.3133898732928611,0.6267797465857222,1,1,1,0.6818838983318427,0.3181161016681574,0.09969436479420277,0.19938872958840553,0.03987774591768111,1,0,single_modality_only
11330,0.0,0.0,0.0,0.0,0.28821074117335954,0.5764214823467191,1,0,1,0.6538199130320886,0.3461800869679114,0.09977281944447981,0.19954563888895963,0.03990912777779193,0,0,single_modality_only
11331,0.0,0.0,0.0,0.0,0.3372097561074821,0.6744195122149642,1,1,1,0.710744374730832,0.28925562526916815,0.09753981884973342,0.19507963769946685,0.03901592753989337,1,0,single_modality_only
11332,0.0,0.0,0.0,0.0,0.9309181387752196,0.13816372244956088,1,1,1,0.5,0.5,0.4654590693876098,0.06908186122478044,0.44473451102017564,1,0,single_modality_only
11333,0.0,0.0,0.0,0.0,0.6392008252784976,0.7215983494430047,1,0,1,0.741838627181996,0.25816137281800394,0.16501696256029802,0.18628882051541182,0.10913031640567447,0,0,single_modality_only
11334,0.0,0.0,0.0,0.0,0.3592143519640767,0.7184287039281534,1,1,1,0.7396645999256045,0.26033540007439543,0.0935162120310326,0.1870324240620652,0.037406484812413036,1,0,single_modality_only
11335,0.0,0.0,0.0,0.0,0.25269343170797826,0.5053868634159565,1,0,1,0.6179452203851986,0.38205477961480133,0.09654273336129948,0.19308546672259896,0.03861709334451979,0,0,single_modality_only
11336,0.0,0.0,0.0,0.0,0.40364909817081573,0.8072981963416315,1,0,1,0.8058814812784549,0.19411851872154504,0.07835576502020626,0.15671153004041252,0.03134230600808251,0,0,single_modality_only
11337,0.0,0.0,0.0,0.0,0.6580982888934075,0.683803422213185,1,1,1,0.7167196315780086,0.28328036842199145,0.18642632573560664,0.19370808537276962,0.12831390012377575,1,0,single_modality_only
11338,0.0,0.0,0.0,0.0,0.906302439861936,0.18739512027612792,1,1,1,0.5,0.5,0.453151219930968,0.09369756013806396,0.42504195188954885,1,0,single_modality_only
11339,0.0,0.0,0.0,0.0,0.3193821253162543,0.6387642506325086,1,0,1,0.688921263779339,0.3110787362206609,0.09935298791484914,0.1987059758296983,0.03974119516593966,0,0,single_modality_only
11340,0.0,0.0,0.0,0.0,0.7326325020085988,0.5347349959828025,1,1,1,0.632278611563595,0.36772138843640506,0.26940464085223925,0.19663349516833162,0.21041459230173976,1,0,single_modality_only
11341,0.0,0.0,0.0,0.0,0.46267797070871614,0.9253559414174323,1,1,1,0.9146577881023573,0.08534221189764271,0.03948596141659458,0.07897192283318916,0.015794384566637832,1,0,single_modality_only
11342,0.0,0.0,0.0,0.0,0.9123305992509774,0.17533880149804526,1,0,1,0.5,0.5,0.4561652996254887,0.08766940074902263,0.4298644794007819,0,0,single_modality_only
11343,0.0,0.0,0.0,0.0,0.5726734087496826,0.8546531825006347,1,1,1,0.8462502704733939,0.15374972952660612,0.08804838170234326,0.13140269564852572,0.04862757300778555,1,0,single_modality_only
11344,0.0,0.0,0.0,0.0,0.4804039610186955,0.960807922037391,1,0,1,0.9532978456401071,0.04670215435989289,0.022435899942599084,0.04487179988519817,0.008974359977039634,0,0,single_modality_only
11345,0.0,0.0,0.0,0.0,0.48340975816851656,0.9668195163370331,1,0,1,0.9601761151232284,0.03982388487677161,0.01925125455761101,0.03850250911522202,0.007700501823044404,0,0,single_modality_only
11346,0.0,0.0,0.0,0.0,0.3953796177765564,0.7907592355531128,1,1,1,0.7926750763366547,0.20732492366334537,0.08197204907356723,0.16394409814713445,0.03278881962942689,1,0,single_modality_only
11347,0.0,0.0,0.0,0.0,0.4878954540983397,0.9757909081966794,1,1,1,0.9706274875585847,0.029372512441415307,0.014330715295613453,0.028661430591226906,0.005732286118245382,1,0,single_modality_only
11348,0.0,0.0,0.0,0.0,0.7105772788970214,0.5788454422059572,1,1,1,0.6551177284595012,0.3448822715404988,0.24506550605107125,0.19963353097885503,0.18517544675741474,1,0,single_modality_only
11349,0.0,0.0,0.0,0.0,0.7131133923288786,0.5737732153422428,1,1,1,0.6524078661544503,0.3475921338455497,0.24787260571343359,0.19943905626423228,0.18804088883416392,1,0,single_modality_only
11350,0.0,0.0,0.0,0.0,0.6560048552297942,0.6879902895404115,1,0,1,0.7194181781644368,0.2805818218355632,0.18406303741335053,0.19303756884442527,0.12615176676002296,0,0,single_modality_only
11351,0.0,0.0,0.0,0.0,0.30935225350932744,0.6187045070186549,1,1,1,0.6772225956614512,0.32277740433854896,0.09985191741402148,0.19970383482804296,0.039940766965608596,1,0,single_modality_only
11352,0.0,0.0,0.0,0.0,0.685179401870367,0.6296411962592661,1,1,1,0.6835510592503917,0.3164489407496083,0.2168242959453278,0.19924928960856098,0.1570495090627595,1,0,single_modality_only
11353,0.0,0.0,0.0,0.0,0.34633892877792344,0.6926778575558469,1,1,1,0.7224636529295695,0.2775363470704304,0.09612164114131083,0.19224328228262166,0.03844865645652434,1,0,single_modality_only
11354,0.0,0.0,0.0,0.0,0.9457904936449185,0.10841901271016297,1,1,1,0.5,0.5,0.47289524682245926,0.05420950635508148,0.4566323949159348,1,1,single_modality_only
11355,0.0,0.0,0.0,0.0,0.8891760834982473,0.22164783300350543,1,1,1,0.5068577322146995,0.4931422677853004,0.4384903102767773,0.10930391501704623,0.40569913577166344,1,0,single_modality_only
11356,0.0,0.0,0.0,0.0,0.6224192961631876,0.7551614076736248,1,0,1,0.7656685021738792,0.23433149782612087,0.14585244594579966,0.1769581037606424,0.09276501481760693,0,0,single_modality_only
11357,0.0,0.0,0.0,0.0,0.9216100688257357,0.1567798623485286,1,1,1,0.5,0.5,0.46080503441286785,0.0783899311742643,0.43728805506058854,1,0,single_modality_only
11358,0.0,0.0,0.0,0.0,0.9357788418920825,0.12844231621583502,1,1,1,0.5,0.5,0.46788942094604125,0.06422115810791751,0.448623073513666,1,0,single_modality_only
11359,0.0,0.0,0.0,0.0,0.28800110847385135,0.5760022169477027,1,1,1,0.6535959550555972,0.3464040449444027,0.0997647489238138,0.1995294978476276,0.039905899569525526,1,0,single_modality_only
11360,0.0,0.0,0.0,0.0,0.9187762932358406,0.1624474135283187,1,1,1,0.5,0.5,0.4593881466179203,0.08122370676415935,0.43502103458867253,1,0,single_modality_only
11361,0.0,0.0,0.0,0.0,0.923999170212372,0.15200165957525602,1,1,1,0.5,0.5,0.461999585106186,0.07600082978762801,0.4391993361698976,1,0,single_modality_only
11362,0.0,0.0,0.0,0.0,0.5516874024368063,0.8966251951263875,1,1,1,0.8855682001358504,0.11443179986414968,0.06313058242322121,0.10260243488185693,0.03234985195866413,1,0,single_modality_only
11363,0.0,0.0,0.0,0.0,0.36999850084009983,0.7399970016801997,1,1,1,0.7547148463429553,0.24528515365704467,0.09075513913144007,0.18151027826288013,0.03630205565257603,1,0,single_modality_only
11364,0.0,0.0,0.0,0.0,0.4026642667863279,0.8053285335726558,1,0,1,0.8042856631581439,0.1957143368418561,0.07880716994399839,0.15761433988799678,0.03152286797759936,0,0,single_modality_only
11365,0.0,0.0,0.0,0.0,0.4387303919151182,0.8774607838302364,1,1,1,0.8671718079600703,0.1328281920399297,0.05827576475105495,0.1165515295021099,0.023310305900421983,1,0,single_modality_only
11366,0.0,0.0,0.0,0.0,0.44295094646499195,0.8859018929299839,1,1,1,0.8751795828177154,0.12482041718228463,0.055289321929048126,0.11057864385809625,0.02211572877161925,1,0,single_modality_only
11367,0.0,0.0,0.0,0.0,0.3529970305352712,0.7059940610705424,1,0,1,0.7312574562281098,0.26874254377189016,0.09486531992997237,0.18973063985994473,0.03794612797198895,0,0,single_modality_only
11368,0.0,0.0,0.0,0.0,0.9300101087768299,0.13997978244634024,1,1,1,0.5,0.5,0.46500505438841494,0.06998989122317012,0.4440080870214639,1,0,single_modality_only
11369,0.0,0.0,0.0,0.0,0.5802416214106029,0.8395167571787943,1,1,1,0.8329140627692557,0.1670859372307443,0.09695021513367728,0.14027144419413404,0.054868781875437075,1,0,single_modality_only
11370,0.0,0.0,0.0,0.0,0.4095734209692911,0.8191468419385822,1,0,1,0.815616479821648,0.18438352017835205,0.07551858912980797,0.15103717825961593,0.030207435651923187,0,0,single_modality_only
11371,0.0,0.0,0.0,0.0,0.8875896696270105,0.22482066074597906,1,1,1,0.5078786777249548,0.4921213222750453,0.436801801854515,0.11063904084106059,0.4036100896021968,1,0,single_modality_only
11372,0.0,0.0,0.0,0.0,0.3716986853273643,0.7433973706547286,1,1,1,0.7571436770848503,0.24285632291514966,0.09026937595099899,0.18053875190199797,0.036107750380399595,1,0,single_modality_only
11373,0.0,0.0,0.0,0.0,0.25312553964733714,0.5062510792946743,1,0,1,0.6183580037800969,0.3816419962199032,0.09660333624525,0.1932066724905,0.038641334498100005,0,0,single_modality_only
11374,0.0,0.0,0.0,0.0,0.32332734146089137,0.6466546829217827,1,0,1,0.6936344112677798,0.30636558873222025,0.09905637131988959,0.19811274263977918,0.03962254852795584,0,0,single_modality_only
11375,0.0,0.0,0.0,0.0,0.5223534522383995,0.9552930955232011,1,0,1,0.9470740629206886,0.05292593707931135,0.027646045946330595,0.05055978226596151,0.012478111266542143,0,0,single_modality_only
11376,0.0,0.0,0.0,0.0,0.93369321145343,0.13261357709314003,1,1,1,0.5,0.5,0.466846605726715,0.06630678854657002,0.446954569162744,1,0,single_modality_only
11377,0.0,0.0,0.0,0.0,0.3431229157844212,0.6862458315688424,1,0,1,0.7182913632789235,0.28170863672107643,0.09666068883339002,0.19332137766678004,0.03866427553335601,0,0,single_modality_only
11378,0.0,0.0,0.0,0.0,0.3666584372805215,0.733316874561043,1,1,1,0.7499884276042966,0.25001157239570343,0.09166885243665458,0.18333770487330917,0.036667540974661836,1,0,single_modality_only
11379,0.0,0.0,0.0,0.0,0.6540476287639035,0.6919047424721929,1,1,1,0.7219595919802269,0.27804040801977314,0.18185166956588086,0.1923774769077846,0.12413842649354549,1,0,single_modality_only
11380,0.0,0.0,0.0,0.0,0.48621065231458216,0.9724213046291643,1,0,1,0.9666754406256461,0.033324559374353815,0.016202755751500594,0.03240551150300119,0.006481102300600238,0,0,single_modality_only
11381,0.0,0.0,0.0,0.0,0.8692881517479075,0.26142369650418495,1,0,1,0.5199612123118703,0.48003878768812974,0.4172920305167205,0.1254935143428185,0.3796439762138749,0,0,single_modality_only
11382,0.0,0.0,0.0,0.0,0.9072763829500592,0.18544723409988162,1,0,1,0.5,0.5,0.4536381914750296,0.09272361704994081,0.42582110636004733,0,0,single_modality_only
11383,0.0,0.0,0.0,0.0,0.3251972191138483,0.6503944382276966,1,1,1,0.6958908573534301,0.30410914264656974,0.09889544749576108,0.19779089499152216,0.03955817899830444,1,0,single_modality_only
11384,0.0,0.0,0.0,0.0,0.19511811422796138,0.39023622845592276,1,0,1,0.5674709594244864,0.43252904057551356,0.08439425074592359,0.16878850149184718,0.033757700298369435,0,0,single_modality_only
11385,0.0,0.0,0.0,0.0,0.5566659162045035,0.8866681675909931,1,1,1,0.8759138481902219,0.12408615180977817,0.06907453138548127,0.1100232408485938,0.03606755913090313,1,0,single_modality_only
11386,0.0,0.0,0.0,0.0,0.9139225135058646,0.17215497298827076,1,1,1,0.5,0.5,0.4569612567529323,0.08607748649413538,0.4311380108046917,1,0,single_modality_only
11387,0.0,0.0,0.0,0.0,0.3776653909033913,0.7553307818067826,1,0,1,0.7657926414100922,0.23420735858990768,0.08845201363430823,0.17690402726861645,0.03538080545372329,0,0,single_modality_only
11388,0.0,0.0,0.0,0.0,0.68237220543201,0.6352555891359799,1,0,1,0.6868459659802543,0.3131540340197458,0.21368760883398463,0.1989328503715223,0.15400775372252795,0,0,single_modality_only
11389,0.0,0.0,0.0,0.0,0.4562007002370856,0.9124014004741712,1,0,1,0.9013083171011924,0.0986916828988076,0.04502321484601243,0.09004642969202487,0.018009285938404975,0,0,single_modality_only
11390,0.0,0.0,0.0,0.0,0.243060250062292,0.4861205001245841,1,0,1,0.6088838436674423,0.3911161563325577,0.09506479076159396,0.19012958152318796,0.03802591630463758,0,0,single_modality_only
11391,0.0,0.0,0.0,0.0,0.2352794611544681,0.47055892230893615,1,0,1,0.6017566430167914,0.39824335698320856,0.09369848243935579,0.18739696487871155,0.03747939297574233,0,0,single_modality_only
11392,0.0,0.0,0.0,0.0,0.5571726942113598,0.8856546115772803,1,1,1,0.8749428937133157,0.1250571062866843,0.06967840484002827,0.11075740289331204,0.03645118397203466,1,0,single_modality_only
11393,0.0,0.0,0.0,0.0,0.33502613654939845,0.6700522730987969,1,0,1,0.7079973532881383,0.2920026467118616,0.0978285185900739,0.1956570371801478,0.03913140743602956,0,0,single_modality_only
11394,0.0,0.0,0.0,0.0,0.8903140033433122,0.21937199331337554,1,1,1,0.5061279419418817,0.49387205805811835,0.4397012091491241,0.10834169781798855,0.4071986998037275,1,0,single_modality_only
11395,0.0,0.0,0.0,0.0,0.27815504452215806,0.5563100890443161,1,0,1,0.6432471574729258,0.35675284252707407,0.09923260279652472,0.19846520559304945,0.03969304111860989,0,0,single_modality_only
11396,0.0,0.0,0.0,0.0,0.3763806660123551,0.7527613320247102,1,0,1,0.7639137328138427,0.23608626718615736,0.08885830647989672,0.17771661295979344,0.035543322591958686,0,0,single_modality_only
11397,0.0,0.0,0.0,0.0,0.38651172593080846,0.7730234518616169,1,1,1,0.7789856559530721,0.221014344046928,0.08542463557304364,0.17084927114608728,0.03416985422921746,1,0,single_modality_only
11398,0.0,0.0,0.0,0.0,0.3118710176338259,0.6237420352676518,1,0,1,0.6801229185997785,0.3198770814002214,0.09976039089402522,0.19952078178805044,0.03990415635761009,0,0,single_modality_only
11399,0.0,0.0,0.0,0.0,0.8936706464022086,0.21265870719558277,1,1,1,0.5039873930240982,0.49601260697590177,0.4432719070997988,0.10548139975220597,0.411627487174137,1,0,single_modality_only
11400,0.0,0.0,0.0,0.0,0.5984458772494297,0.8031082455011407,1,1,1,0.8024943494513731,0.19750565054862695,0.11819644230429235,0.1586184164886692,0.0706109173576916,1,0,single_modality_only
11401,0.0,0.0,0.0,0.0,0.9256546126257972,0.14869077474840564,1,1,1,0.5,0.5,0.4628273063128986,0.07434538737420282,0.44052369010063774,1,0,single_modality_only
11402,0.0,0.0,0.0,0.0,0.5135518703395208,0.9728962593209585,1,1,1,0.9672305427408783,0.032769457259121705,0.016828816065432937,0.03188128238737754,0.007264431349219676,1,0,single_modality_only
11403,0.0,0.0,0.0,0.0,0.9355745956089021,0.1288508087821958,1,1,1,0.5,0.5,0.46778729780445105,0.0644254043910979,0.4484596764871217,1,0,single_modality_only
11404,0.0,0.0,0.0,0.0,0.42395121745935227,0.8479024349187045,1,1,1,0.840250021994008,0.15974997800599197,0.06772619766474504,0.13545239532949008,0.027090479065898017,1,0,single_modality_only
11405,0.0,0.0,0.0,0.0,0.2951693658464176,0.5903387316928352,1,0,1,0.661342163264881,0.33865783673511896,0.0999614189080247,0.1999228378160494,0.03998456756320988,0,0,single_modality_only
11406,0.0,0.0,0.0,0.0,0.46211039914312335,0.9242207982862467,1,0,1,0.9134722524062389,0.08652774759376117,0.039985371977508406,0.07997074395501681,0.015994148791003363,0,0,single_modality_only
11407,0.0,0.0,0.0,0.0,0.4899184574096305,0.979836914819261,1,1,1,0.9754157611515817,0.024584238848418323,0.012044272373207016,0.02408854474641403,0.004817708949282806,1,0,single_modality_only
11408,0.0,0.0,0.0,0.0,0.3687706488898399,0.7375412977796798,1,0,1,0.7529704433011509,0.24702955669884907,0.09109724991880407,0.18219449983760813,0.03643889996752163,0,0,single_modality_only
11409,0.0,0.0,0.0,0.0,0.31685782124264383,0.6337156424852877,1,0,1,0.6859390635271452,0.31406093647285477,0.09951266406821313,0.19902532813642626,0.03980506562728525,0,0,single_modality_only
11410,0.0,0.0,0.0,0.0,0.379327945873614,0.758655891747228,1,1,1,0.7682378895313353,0.23176211046866457,0.08791384529541214,0.1758276905908243,0.035165538118164856,1,0,single_modality_only
11411,0.0,0.0,0.0,0.0,0.3717609533551356,0.7435219067102712,1,0,1,0.7572329280476693,0.24276707195233077,0.09025131811223329,0.18050263622446658,0.036100527244893314,0,0,single_modality_only
11412,0.0,0.0,0.0,0.0,0.9267612880943475,0.1464774238113049,1,1,1,0.5,0.5,0.4633806440471738,0.07323871190565245,0.441409030475478,1,0,single_modality_only
11413,0.0,0.0,0.0,0.0,0.31500725563624377,0.6300145112724875,1,0,1,0.6837691644108234,0.31623083558917664,0.09961500766650273,0.19923001533300547,0.0398460030666011,0,0,single_modality_only
11414,0.0,0.0,0.0,0.0,0.4419465914400855,0.883893182880171,1,0,1,0.873260612245131,0.1267393877548691,0.05601204041946771,0.11202408083893542,0.022404816167787084,0,0,single_modality_only
11415,0.0,0.0,0.0,0.0,0.17167440896591135,0.3433488179318227,1,0,1,0.5492049228039254,0.4507950771960746,0.0773899784423785,0.154779956884757,0.030955991376951396,0,0,single_modality_only
11416,0.0,0.0,0.0,0.0,0.19866547610330967,0.3973309522066193,1,0,1,0.5703412371282635,0.42965876287173654,0.08535836268787257,0.17071672537574512,0.03414334507514904,0,0,single_modality_only
11417,0.0,0.0,0.0,0.0,0.17869869285234344,0.3573973857046868,1,0,1,0.5545532720324275,0.4454467279675724,0.0796007480231586,0.15920149604631717,0.03184029920926345,0,0,single_modality_only
11418,0.0,0.0,0.0,0.0,0.4431949004608796,0.8863898009217592,1,1,1,0.8756469671717059,0.12435303282829407,0.05511263000634429,0.11022526001268858,0.022045052002537716,1,0,single_modality_only
11419,0.0,0.0,0.0,0.0,0.42957898352391716,0.8591579670478343,1,1,1,0.8503021463547575,0.14969785364524246,0.06430705180463538,0.12861410360927075,0.025722820721854153,1,0,single_modality_only
11420,0.0,0.0,0.0,0.0,0.3826849587634404,0.7653699175268808,1,0,1,0.773223216251094,0.22677678374890586,0.08678406413745568,0.17356812827491136,0.034713625654982275,0,0,single_modality_only
11421,0.0,0.0,0.0,0.0,0.33624642553083894,0.6724928510616779,1,1,1,0.7095298692813542,0.29047013071864586,0.09766954317762021,0.19533908635524042,0.039067817271048084,1,0,single_modality_only
11422,0.0,0.0,0.0,0.0,0.5125791491383572,0.9748417017232855,1,1,1,0.9695109431375097,0.030489056862490267,0.015628054824606254,0.02972200407576803,0.006711453601875845,1,0,single_modality_only
11423,0.0,0.0,0.0,0.0,0.29196328579716285,0.5839265715943257,1,0,1,0.657855012134288,0.34214498786571207,0.09989377487630371,0.19978754975260743,0.03995750995052149,0,0,single_modality_only
11424,0.0,0.0,0.0,0.0,0.5126647621962149,0.9746704756075701,1,0,1,0.9693098045764492,0.030690195423550736,0.015733781738570003,0.029912827369961467,0.006759933527581563,0,0,single_modality_only
11425,0.0,0.0,0.0,0.0,0.29888973365210597,0.5977794673042119,1,0,1,0.6654353159366921,0.3345646840633079,0.09999794930908308,0.19999589861816616,0.03999917972363323,0,0,single_modality_only
11426,0.0,0.0,0.0,0.0,0.33160672890965837,0.6632134578193167,1,0,1,0.7037380988565981,0.2962619011434019,0.09824243993872007,0.19648487987744015,0.039296975975488035,0,0,single_modality_only
11427,0.0,0.0,0.0,0.0,0.682416747702366,0.6351665045952679,1,1,1,0.6867934371358653,0.3132065628641348,0.21373740398877952,0.19893831775071052,0.15405590866356636,1,0,single_modality_only
11428,0.0,0.0,0.0,0.0,0.20999297098670977,0.41998594197341954,1,0,1,0.5797042394944872,0.42029576050551276,0.08825915544167126,0.17651831088334252,0.035303662176668506,0,0,single_modality_only
11429,0.0,0.0,0.0,0.0,0.485239421510001,0.970478843020002,1,0,1,0.9644118094739447,0.03558819052605532,0.017268792983450784,0.03453758596690157,0.006907517193380314,0,0,single_modality_only
11430,0.0,0.0,0.0,0.0,0.48466945853700866,0.9693389170740173,1,1,1,0.9630883358373071,0.03691166416269292,0.017889956283432283,0.035779912566864566,0.007155982513372914,1,0,single_modality_only
11431,0.0,0.0,0.0,0.0,0.17776652107518168,0.3555330421503633,1,0,1,0.5538375216217835,0.4461624783782165,0.07931275161557651,0.158625503231153,0.03172510064623061,0,0,single_modality_only
11432,0.0,0.0,0.0,0.0,0.3417560538713523,0.6835121077427047,1,0,1,0.7165326248030995,0.28346737519690046,0.09687669154856275,0.1937533830971255,0.038750676619425106,0,0,single_modality_only
11433,0.0,0.0,0.0,0.0,0.515204552508795,0.9695908949824099,1,0,1,0.9633805737029509,0.03661942629704903,0.018866495138499945,0.035505862317098166,0.008214736443370495,0,0,single_modality_only
11434,0.0,0.0,0.0,0.0,0.4481667812236961,0.8963335624473922,1,1,1,0.8852824081489994,0.11471759185100067,0.05141261388959668,0.10282522777919335,0.02056504555583867,1,0,single_modality_only
11435,0.0,0.0,0.0,0.0,0.9023661017352318,0.1952677965295364,1,1,1,0.5,0.5,0.4511830508676159,0.0976338982647682,0.4218928813881854,1,0,single_modality_only
11436,0.0,0.0,0.0,0.0,0.8869293977099366,0.22614120458012676,1,1,1,0.5083048125588525,0.49169518744114754,0.43609891645405136,0.11119254197419232,0.40274115386179365,1,0,single_modality_only
11437,0.0,0.0,0.0,0.0,0.4234930382242149,0.8469860764484298,1,0,1,0.8394420902253584,0.16055790977464157,0.06799515702139233,0.13599031404278467,0.027198062808556932,0,0,single_modality_only
11438,0.0,0.0,0.0,0.0,0.374365433355198,0.748730866710396,1,1,1,0.7609849606224629,0.23901503937753707,0.08947896879498138,0.17895793758996276,0.03579158751799255,1,0,single_modality_only
11439,0.0,0.0,0.0,0.0,0.9140111921692194,0.1719776156615611,1,1,1,0.5,0.5,0.4570055960846097,0.08598880783078056,0.43120895373537554,1,0,single_modality_only
11440,0.0,0.0,0.0,0.0,0.18987693436550504,0.37975386873101,1,0,1,0.5632826468502329,0.43671735314976706,0.0829225522002954,0.16584510440059078,0.03316902088011817,0,0,single_modality_only
11441,0.0,0.0,0.0,0.0,0.5685664307975548,0.8628671384048905,1,1,1,0.8536676417880669,0.1463323582119331,0.08319966661874806,0.1262653831863701,0.04532005166283703,1,0,single_modality_only
11442,0.0,0.0,0.0,0.0,0.1891626562587253,0.3783253125174506,1,0,1,0.5627166376694878,0.43728336233051224,0.08271768235618632,0.16543536471237263,0.03308707294247453,0,0,single_modality_only
11443,0.0,0.0,0.0,0.0,0.6114577327713296,0.7770845344573407,1,1,1,0.7820783114033748,0.2179216885966252,0.13324990163099215,0.16934357393126606,0.08244682945161233,1,0,single_modality_only
11444,0.0,0.0,0.0,0.0,0.2503361962871717,0.5006723925743434,1,0,1,0.6157030724414693,0.3842969275585307,0.09620343108984933,0.19240686217969866,0.038481372435939735,0,0,single_modality_only
11445,0.0,0.0,0.0,0.0,0.47925022052332716,0.9585004410466543,1,1,1,0.9506838018965065,0.04931619810349358,0.023634798816471386,0.04726959763294277,0.009453919526588556,1,0,single_modality_only
11446,0.0,0.0,0.0,0.0,0.7375405211331904,0.5249189577336193,1,1,1,0.6274111005352629,0.37258889946473706,0.27479941107966405,0.19557897677014605,0.21612571804862024,1,0,single_modality_only
11447,0.0,0.0,0.0,0.0,0.433061284936908,0.866122569873816,1,0,1,0.8566434675393164,0.14335653246068353,0.06208216415152317,0.12416432830304634,0.02483286566060927,0,0,single_modality_only
11448,0.0,0.0,0.0,0.0,0.4343009249109063,0.8686018498218127,1,0,1,0.8589237587029249,0.14107624129707508,0.061269542078273904,0.12253908415654781,0.024507816831309565,0,0,single_modality_only
11449,0.0,0.0,0.0,0.0,0.35942779986333145,0.7188555997266629,1,0,1,0.7399566605513032,0.26004333944869673,0.09346680536715854,0.18693361073431708,0.037386722146863414,0,0,single_modality_only
11450,0.0,0.0,0.0,0.0,0.2246408180506523,0.44928163610130456,1,0,1,0.5922774290940198,0.4077225709059802,0.09159113186603447,0.18318226373206895,0.03663645274641379,0,0,single_modality_only
11451,0.0,0.0,0.0,0.0,0.4855102090500759,0.9710204181001518,1,0,1,0.9650418628726258,0.03495813712737414,0.01697253246471264,0.03394506492942528,0.006789012985885056,0,0,single_modality_only
11452,0.0,0.0,0.0,0.0,0.3876486244938912,0.7752972489877824,1,0,1,0.7807142112283267,0.21928578877167318,0.08500583438839708,0.17001166877679416,0.034002333755358834,0,0,single_modality_only
11453,0.0,0.0,0.0,0.0,0.22056225724922407,0.44112451449844814,1,0,1,0.5887220783181069,0.4112779216818932,0.09071238676292796,0.18142477352585593,0.03628495470517119,0,0,single_modality_only
11454,0.0,0.0,0.0,0.0,0.36333883266054406,0.7266776653210881,1,1,1,0.7453492526448943,0.2546507473551058,0.09252450528013927,0.18504901056027853,0.037009802112055706,1,0,single_modality_only
11455,0.0,0.0,0.0,0.0,0.6903497692978858,0.6193004614042283,1,1,1,0.6775644216406277,0.3224355783593723,0.22259332713382307,0.1996845024510985,0.16268797639849353,1,0,single_modality_only
11456,0.0,0.0,0.0,0.0,0.9025125555765706,0.19497488884685876,1,1,1,0.5,0.5,0.4512562777882853,0.09748744442342938,0.4220100444612565,1,0,single_modality_only
11457,0.0,0.0,0.0,0.0,0.533030338551437,0.933939322897126,1,0,1,0.9237228073628067,0.07627719263719332,0.040658057815156336,0.07123826964407397,0.019286576921934147,0,0,single_modality_only
11458,0.0,0.0,0.0,0.0,0.9019906675133816,0.19601866497323672,1,1,1,0.5,0.5,0.4509953337566908,0.09800933248661836,0.4215925340107053,1,0,single_modality_only
11459,0.0,0.0,0.0,0.0,0.9320461719969471,0.13590765600610588,1,1,1,0.5,0.5,0.46602308599847353,0.06795382800305294,0.4456369375975576,1,0,single_modality_only
11460,0.0,0.0,0.0,0.0,0.9017028092360561,0.19659438152788788,1,1,1,0.5,0.5,0.45085140461802803,0.09829719076394394,0.42136224738884487,1,0,single_modality_only
11461,0.0,0.0,0.0,0.0,0.39714049884994973,0.7942809976998995,1,0,1,0.795450814959629,0.20454918504037095,0.08123476538628359,0.16246953077256718,0.03249390615451344,0,0,single_modality_only
11462,0.0,0.0,0.0,0.0,0.5477407829285815,0.904518434142837,1,1,1,0.893374057604673,0.10662594239532695,0.058403377168114216,0.09644513045442547,0.029469838031786575,1,0,single_modality_only
11463,0.0,0.0,0.0,0.0,0.30784636378893865,0.6156927275778773,1,0,1,0.6755003693964112,0.3244996306035889,0.09989603133216864,0.19979206266433727,0.03995841253286746,0,0,single_modality_only
11464,0.0,0.0,0.0,0.0,0.5255291810046484,0.9489416379907032,1,0,1,0.9400060391995314,0.05999396080046865,0.03152857708469527,0.05693076743154676,0.014449346855231242,0,0,single_modality_only
11465,0.0,0.0,0.0,0.0,0.3418083271751823,0.6836166543503646,1,1,1,0.7165997263551719,0.2834002736448281,0.0968685734555276,0.1937371469110552,0.03874742938221104,1,0,single_modality_only
11466,0.0,0.0,0.0,0.0,0.6212311522111592,0.7575376955776816,1,0,1,0.7674138399117663,0.23258616008823374,0.14448976821998258,0.17619278373650232,0.09163193309903189,0,0,single_modality_only
11467,0.0,0.0,0.0,0.0,0.5340295574202566,0.9319408851594868,1,1,1,0.9215962211824508,0.07840377881754926,0.04186993530201152,0.07306768703107548,0.019949629192688872,1,0,single_modality_only
